Time(Epoch),Time(seconds),Load Cell (lbf),Run Tank Pressure (psig),Combustion Chamber Pressure (psig),Supply Tank Pressure (psig)
3716132553.884,106.513000011444,-84.449951,762.848528,-0.043864,873.350775
3716132553.913,106.542000293732,-83.094442,762.743294,-0.517504,873.824015
3716132553.944,106.572999954224,-88.516558,763.199275,-0.184205,873.228154
3716132553.973,106.602000236511,-89.194313,763.304509,-1.043767,873.245611
3716132554.008,106.637000083923,-84.449951,763.479882,0.166639,873.228154
3716132554.037,106.666000366211,-87.161009,763.497457,-0.587671,873.158009
3716132554.066,106.695000171661,-83.772197,763.058997,-0.061409,873.175572
3716132554.095,106.723999977112,-79.70559,763.216849,0.219268,873.666268
3716132554.126,106.755000114441,-85.8055,763.041423,-0.061409,873.526084
3716132554.155,106.784000396729,-90.549861,762.690677,-0.412253,872.614625
3716132554.185,106.8140001297,-85.8055,763.322031,-0.48242,873.245611
3716132554.214,106.843000411987,-81.738893,762.988806,0.306974,873.578666
3716132554.243,106.872000217438,-86.483255,762.515303,0.201723,873.140446
3716132554.273,106.901999950409,-89.872067,762.743294,-0.763097,873.070407
3716132554.302,106.931000232697,-82.416648,763.409744,0.131555,873.298193
3716132554.332,106.960999965668,-83.094442,762.725772,-0.078947,873.42092
3716132554.361,106.990000247955,-85.8055,762.673155,-0.078947,873.508522
3716132554.392,107.021000385284,-91.227616,762.936241,-0.570133,873.403357
3716132554.424,107.052999973297,-87.838804,763.09404,-0.675384,873.052845
3716132554.452,107.081000328064,-85.127706,763.357126,-0.394708,873.683831
3716132554.481,107.110000133514,-83.094442,762.795911,-0.184205,873.175572
3716132554.512,107.141000270844,-86.483255,763.357126,-0.657839,873.526084
3716132554.542,107.171000003815,-85.8055,763.058997,-0.587671,873.105427
3716132554.571,107.200000286102,-91.227616,762.936241,-0.394708,872.860079
3716132554.602,107.231000423431,-82.416648,763.725447,-0.043864,873.298193
3716132554.632,107.261000156403,-83.094442,763.322031,0.078926,873.280736
3716132554.661,107.289999961853,-85.127706,763.199275,-0.464875,873.473502
3716132554.692,107.321000099182,-87.161009,763.058997,-0.271911,873.385795
3716132554.722,107.35100030899,-91.227616,763.041423,-0.359624,872.789934
3716132554.751,107.380000114441,-85.127706,763.357126,0.1491,873.350775
3716132554.78,107.409000396729,-82.416648,763.041423,0.184184,873.771432
3716132554.818,107.447000026703,-85.8055,763.09404,-0.201744,873.280736
3716132554.849,107.478000164032,-85.8055,763.041423,-0.359624,873.333318
3716132554.886,107.515000343323,-81.738893,762.795911,-0.271911,873.736413
3716132554.924,107.552999973297,-83.772197,763.129136,-0.16666,873.210591
3716132554.961,107.590000152588,-87.838804,763.129136,0.061388,873.245611
3716132554.992,107.621000289917,-89.872067,762.971284,-0.745552,873.403357
3716132555.021,107.650000095367,-89.194313,763.251892,-0.517504,873.087864
3716132555.053,107.682000160217,-83.772197,763.602691,-0.552588,873.158009
3716132555.083,107.712000370026,-86.483255,762.638059,0.026304,873.806452
3716132555.118,107.747000217438,-83.094442,763.164232,0.096471,873.894159
3716132555.149,107.778000354767,-87.838804,762.936241,-0.535049,873.263173
3716132555.181,107.810000419617,-85.127706,762.813433,0.096471,873.298193
3716132555.218,107.84700012207,-81.738893,763.374648,-0.16666,873.824015
3716132555.246,107.875,-81.061139,762.831007,-0.061409,873.894159
3716132555.273,107.901999950409,-89.194313,762.953763,-0.236827,873.350775
3716132555.302,107.931000232697,-84.449951,763.690351,-0.201744,873.263173
3716132555.331,107.960000038147,-83.772197,762.936241,-0.026325,873.631249
3716132555.362,107.991000175476,-87.161009,762.918667,0.096471,873.561104
3716132555.393,108.022000312805,-85.8055,762.86605,0.008759,873.403357
3716132555.427,108.056000232697,-91.90537,762.936241,-0.447336,873.035282
3716132555.465,108.094000339508,-85.8055,762.918667,-0.096492,873.578666
3716132555.496,108.125,-87.838804,762.269739,-0.570133,873.052845
3716132555.532,108.16100025177,-86.483255,762.567921,-0.307002,873.228154
3716132555.562,108.190999984741,-86.483255,762.848528,-0.359624,873.158009
3716132555.614,108.243000030518,-87.838804,762.848528,-0.833264,873.175572
3716132555.664,108.293000221252,-91.227616,762.813433,-0.956061,873.070407
3716132555.707,108.335999965668,-83.094442,763.269466,0.324519,873.298193
3716132555.748,108.377000331879,-87.161009,763.181753,-0.219289,873.193028
3716132555.781,108.410000324249,-85.8055,762.725772,-0.026325,873.490959
3716132555.812,108.440999984741,-85.8055,762.673155,-0.289456,873.245611
3716132555.845,108.473999977112,-91.227616,763.058997,-0.219289,872.860079
3716132555.882,108.511000156403,-87.838804,763.146657,-0.377169,873.438377
3716132555.908,108.537000179291,-85.8055,763.129136,-0.026325,873.175572
3716132555.937,108.565999984741,-90.549861,763.146657,-0.201744,872.754914
3716132555.965,108.594000339508,-85.127706,763.620213,0.27189,873.333318
3716132555.995,108.624000072479,-84.449951,762.795911,-0.00878,873.315756
3716132556.025,108.654000282288,-87.161009,762.585442,-0.447336,873.350775
3716132556.055,108.684000015259,-89.872067,762.918667,-0.447336,873.158009
3716132556.086,108.715000152588,-83.772197,763.479882,-0.254373,873.175572
3716132556.116,108.745000362396,-81.738893,763.479882,-0.219289,873.561104
3716132556.146,108.775000095367,-81.061139,762.971284,0.289435,873.894159
3716132556.181,108.810000419617,-85.8055,762.602964,-0.219289,873.508522
3716132556.219,108.848000049591,-82.416648,762.971284,-0.16666,873.788995
3716132556.25,108.87900018692,-83.094442,763.286988,-0.00878,873.859034
3716132556.286,108.914999961853,-83.094442,763.023902,0.061388,873.666268
3716132556.32,108.949000358582,-83.772197,763.357126,0.464854,873.193028
3716132556.368,108.997000217438,-84.449951,763.374648,-0.131576,873.280736
3716132556.403,109.03200006485,-83.772197,763.181753,0.254352,873.596123
3716132556.435,109.0640001297,-84.449951,763.497457,-0.114038,873.368338
3716132556.468,109.09700012207,-84.449951,763.585117,-0.394708,873.561104
3716132556.501,109.130000114441,-81.738893,763.374648,0.061388,873.350775
3716132556.533,109.162000179291,-84.449951,763.216849,-0.078947,873.526084
3716132556.568,109.197000026703,-86.483255,763.357126,0.078926,873.578666
3716132556.604,109.233000278473,-85.127706,763.286988,0.236806,873.368338
3716132556.638,109.267000198364,-84.449951,763.251892,0.359603,873.648705
3716132556.672,109.301000118256,-84.449951,763.251892,-0.184205,873.561104
3716132556.708,109.337000370026,-84.449951,763.392222,0.043843,873.438377
3716132556.744,109.373000144959,-90.549861,763.076519,-0.236827,873.105427
3716132556.798,109.427000045776,-88.516558,762.988806,-0.219289,872.860079
3716132556.841,109.470000267029,-91.90537,763.444839,-0.289456,873.000262
3716132556.877,109.506000041962,-89.194313,762.795911,-0.412253,873.298193
3716132556.911,109.539999961853,-90.549861,762.831007,-0.587671,873.158009
3716132556.969,109.598000049591,-81.738893,762.988806,-0.114038,873.543541
3716132556.997,109.626000404358,-81.738893,763.164232,-0.201744,873.683831
3716132557.026,109.655000209808,-85.127706,762.655581,-0.16666,873.350775
3716132557.055,109.684000015259,-90.549861,763.181753,-0.00878,872.895098
3716132557.09,109.719000339508,-83.094442,763.23437,0.201723,873.508522
3716132557.123,109.752000331879,-83.094442,762.971284,-0.412253,873.193028
3716132557.159,109.788000106812,-89.194313,762.988806,-0.710468,873.000262
3716132557.2,109.828999996185,-85.8055,762.690677,-0.043864,873.543541
3716132557.232,109.861000061035,-85.8055,763.146657,0.11401,873.42092
3716132557.273,109.901999950409,-83.094442,763.23437,-0.464875,874.069363
3716132557.327,109.956000328064,-83.094442,763.164232,-0.271911,873.298193
3716132557.378,110.006999969482,-84.449951,763.111615,-0.254373,873.42092
3716132557.413,110.042000293732,-87.161009,762.831007,-0.394708,873.438377
3716132557.444,110.072999954224,-87.838804,763.374648,-0.868348,873.578666
3716132557.481,110.110000133514,-85.8055,763.058997,-0.219289,873.333318
3716132557.512,110.141000270844,-85.8055,763.216849,-0.657839,873.596123
3716132557.558,110.187000274658,-90.549861,763.409744,-0.131576,873.368338
3716132557.615,110.243999958038,-88.516558,763.216849,-0.763097,873.438377
3716132557.66,110.289000034332,-89.194313,763.058997,-0.16666,873.245611
3716132557.703,110.332000255585,-85.127706,762.953763,-0.096492,873.561104
3716132557.738,110.367000102997,-85.8055,763.09404,0.219268,873.683831
3716132557.77,110.399000167847,-83.094442,763.111615,0.096471,873.631249
3716132557.802,110.431000232697,-83.094442,763.199275,0.11401,873.824015
3716132557.832,110.460999965668,-83.772197,763.392222,-0.289456,873.631249
3716132557.862,110.491000175476,-85.8055,763.23437,-0.377169,873.526084
3716132557.921,110.550000190735,-85.8055,762.760815,0.043843,873.683831
3716132557.97,110.598999977112,-81.738893,762.918667,0.11401,874.051906
3716132558.011,110.640000343323,-91.227616,763.076519,-0.517504,873.210591
3716132558.049,110.677999973297,-84.449951,763.251892,-0.061409,873.929179
3716132558.086,110.715000152588,-85.127706,763.427265,-0.026325,873.473502
3716132558.118,110.747000217438,-83.094442,763.076519,0.324519,873.683831
3716132558.154,110.782999992371,-81.738893,763.409744,-0.32454,873.333318
3716132558.185,110.8140001297,-83.772197,763.462361,-0.114038,873.666268
3716132558.237,110.866000175476,-81.738893,763.304509,0.131555,873.841577
3716132558.292,110.921000003815,-81.061139,763.199275,0.026304,873.894159
3716132558.343,110.97200012207,-80.383384,762.638059,0.043843,873.701288
3716132558.391,111.019999980927,-86.483255,763.041423,0.324519,873.648705
3716132558.425,111.054000377655,-87.161009,762.550399,-0.657839,873.701288
3716132558.461,111.090000152588,-87.838804,763.076519,-0.447336,873.193028
3716132558.498,111.127000331879,-83.772197,763.637734,-0.096492,873.806452
3716132558.534,111.163000106812,-80.383384,763.146657,-0.289456,874.121945
3716132558.571,111.200000286102,-86.483255,763.637734,0.377148,873.75387
3716132558.603,111.232000350952,-82.416648,763.304509,0.043843,873.210591
3716132558.633,111.262000083923,-86.483255,763.23437,-0.254373,873.613686
3716132558.66,111.289000034332,-84.449951,763.199275,-0.377169,873.631249
3716132558.689,111.31800031662,-87.161009,763.041423,-0.464875,873.298193
3716132558.722,111.35100030899,-89.194313,762.86605,-0.657839,873.140446
3716132558.751,111.380000114441,-85.127706,763.374648,0.1491,873.42092
3716132558.78,111.409000396729,-82.416648,763.23437,-0.078947,873.824015
3716132558.809,111.438000202179,-86.483255,763.181753,-0.289456,873.841577
3716132558.838,111.467000007629,-89.872067,763.146657,-0.745552,873.368338
3716132558.872,111.501000404358,-84.449951,763.129136,-0.043864,873.788995
3716132558.911,111.539999961853,-91.227616,763.339605,-0.92097,873.473502
3716132558.95,111.578999996185,-85.8055,763.322031,-0.359624,874.034343
3716132558.981,111.610000133514,-85.127706,762.988806,-0.00878,873.613686
3716132559.015,111.644000053406,-86.483255,762.515303,-0.271911,873.245611
3716132559.043,111.672000408173,-85.127706,762.988806,-0.587671,873.543541
3716132559.071,111.700000286102,-90.549861,763.023902,-0.622755,873.508522
3716132559.1,111.729000091553,-86.483255,763.146657,0.27189,873.946742
3716132559.132,111.761000156403,-84.449951,763.286988,-0.289456,873.350775
3716132559.163,111.792000293732,-80.383384,763.129136,-0.16666,873.946742
3716132559.191,111.820000171661,-87.838804,762.602964,-0.394708,873.543541
3716132559.221,111.85000038147,-86.483255,763.129136,-0.289456,873.385795
3716132559.251,111.880000114441,-83.094442,763.286988,-0.429791,873.613686
3716132559.281,111.910000324249,-82.416648,763.655308,-0.16666,873.508522
3716132559.312,111.940999984741,-81.061139,763.09404,-0.00878,874.121945
3716132559.342,111.97100019455,-85.127706,762.602964,0.008759,873.75387
3716132559.376,112.005000114441,-87.161009,763.111615,-0.833264,873.438377
3716132559.412,112.041000366211,-89.194313,762.848528,-0.149121,874.016781
3716132559.446,112.075000286102,-86.483255,762.725772,-0.271911,873.613686
3716132559.482,112.111000061035,-86.483255,763.111615,0.11401,873.666268
3716132559.513,112.142000198364,-85.8055,763.514978,-0.412253,873.648705
3716132559.547,112.176000118256,-87.161009,763.409744,0.078926,873.876597
3716132559.582,112.210999965668,-81.738893,763.181753,0.008759,873.859034
3716132559.612,112.241000175476,-88.516558,762.620538,0.096471,873.859034
3716132559.641,112.269999980927,-88.516558,763.164232,-0.833264,873.683831
3716132559.671,112.300000190735,-84.449951,763.655308,-0.078947,873.543541
3716132559.704,112.333000183105,-84.449951,763.041423,-0.32454,873.368338
3716132559.738,112.367000102997,-81.738893,763.655308,-0.499959,873.613686
3716132559.776,112.405000209808,-89.194313,763.023902,-0.622755,873.42092
3716132559.806,112.435000419617,-88.516558,763.216849,-0.271911,873.385795
3716132559.86,112.489000320435,-87.838804,763.251892,-0.201744,873.298193
3716132559.892,112.521000385284,-89.194313,762.86605,-0.728013,873.455939
3716132559.921,112.550000190735,-85.8055,763.269466,-0.096492,873.350775
3716132559.956,112.585000038147,-91.90537,763.23437,-0.499959,873.105427
3716132559.987,112.616000175476,-83.094442,763.374648,0.11401,873.578666
3716132560.025,112.654000282288,-85.8055,763.041423,-0.149121,873.596123
3716132560.057,112.686000347137,-89.194313,763.023902,-0.517504,873.368338
3716132560.092,112.72100019455,-90.549861,763.444839,0.306974,873.070407
3716132560.126,112.755000114441,-87.838804,762.883624,-0.622755,873.596123
3716132560.157,112.78600025177,-90.549861,763.304509,-0.184205,873.175572
3716132560.19,112.819000244141,-90.549861,763.023902,-0.429791,873.333318
3716132560.224,112.853000164032,-89.194313,763.023902,0.026304,873.245611
3716132560.256,112.885000228882,-89.194313,763.23437,-0.307002,873.280736
3716132560.285,112.914000034332,-84.449951,763.865724,0.008759,873.315756
3716132560.319,112.947999954224,-85.8055,763.795586,-0.201744,873.596123
3716132560.354,112.983000278473,-85.127706,763.690351,-0.289456,873.455939
3716132560.4,113.029000282288,-86.483255,762.883624,-0.254373,873.438377
3716132560.453,113.082000255585,-83.094442,763.251892,0.008759,873.894159
3716132560.496,113.125,-87.838804,763.286988,-0.342085,873.035282
3716132560.54,113.169000148773,-82.416648,763.199275,-0.061409,873.42092
3716132560.579,113.208000183105,-86.483255,763.251892,-0.464875,873.455939
3716132560.608,113.236999988556,-88.516558,763.479882,-0.394708,873.263173
3716132560.64,113.269000053406,-88.516558,763.392222,-0.201744,873.526084
3716132560.672,113.301000118256,-87.838804,763.479882,-0.307002,873.298193
3716132560.702,113.331000328064,-88.516558,763.409744,-0.32454,873.070407
3716132560.735,113.364000320435,-83.094442,763.216849,0.043843,873.526084
3716132560.772,113.401000022888,-83.094442,763.550074,0.219268,873.631249
3716132560.803,113.432000160217,-85.8055,763.567595,0.008759,873.561104
3716132560.834,113.463000297546,-81.738893,763.09404,0.289435,873.736413
3716132560.864,113.493000030518,-82.416648,763.567595,0.008759,873.946742
3716132560.898,113.526999950409,-82.416648,763.111615,-0.078947,873.596123
3716132560.93,113.559000015259,-85.127706,763.462361,-0.359624,873.771432
3716132560.967,113.59600019455,-85.8055,762.988806,-0.201744,873.701288
3716132561.002,113.631000041962,-83.772197,763.742969,-0.00878,873.490959
3716132561.035,113.664000034332,-85.127706,763.778064,0.535022,873.526084
3716132561.066,113.695000171661,-84.449951,763.076519,0.026304,873.543541
3716132561.098,113.727000236511,-83.094442,763.286988,0.306974,873.613686
3716132561.127,113.756000041962,-82.416648,763.409744,-0.412253,874.121945
3716132561.158,113.787000179291,-85.8055,763.058997,-0.026325,873.736413
3716132561.188,113.817000389099,-87.838804,763.181753,-0.622755,873.333318
3716132561.219,113.848000049591,-87.161009,763.497457,-0.184205,873.210591
3716132561.251,113.880000114441,-85.127706,763.269466,-0.657839,873.455939
3716132561.282,113.91100025177,-83.772197,763.795586,0.289435,873.473502
3716132561.314,113.94300031662,-81.738893,763.111615,0.412232,873.666268
3716132561.345,113.973999977112,-83.094442,762.971284,-0.271911,874.209547
3716132561.371,114,-86.483255,763.339605,0.043843,873.701288
3716132561.401,114.030000209808,-85.127706,763.76049,-0.078947,873.490959
3716132561.432,114.061000347137,-85.8055,763.129136,-0.307002,873.683831
3716132561.459,114.088000297546,-86.483255,763.409744,-0.48242,873.701288
